transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
18690,23,2987,4/27/2068,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,41701
18691,1,919,4/28/2068,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
18692,19,240,4/29/2068,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40649
18693,59,1028,4/30/2068,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36145
18694,1,3187,5/1/2068,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18695,64,534,5/2/2068,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
18696,32,500,5/3/2068,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,35560
18697,40,840,5/4/2068,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,41848
18698,20,3204,5/5/2068,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41345
18699,31,1155,5/6/2068,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,33888
18700,81,771,5/7/2068,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145
18701,0,3022,5/8/2068,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
18702,0,2118,5/9/2068,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
18703,0,177,5/10/2068,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
18704,3,3005,5/11/2068,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37220
18705,20,2673,5/12/2068,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
18706,60,1375,5/13/2068,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848
18707,48,2576,5/14/2068,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
18708,24,1026,5/15/2068,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670
18709,56,2028,5/16/2068,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047
18710,19,2037,5/17/2068,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
18711,4,1667,5/18/2068,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
18712,78,665,5/19/2068,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
18713,99,1937,5/20/2068,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
18714,28,1708,5/21/2068,0,Approved,Solex,Road,medium,small,1703.52,1516.13,34079
18715,13,870,5/22/2068,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
18716,49,1449,5/23/2068,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
18717,79,3493,5/24/2068,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
18718,58,2831,5/25/2068,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34143
18719,54,605,5/26/2068,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143
18720,71,3284,5/27/2068,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
18721,61,732,5/28/2068,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
18722,35,1212,5/29/2068,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
18723,65,1597,5/30/2068,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
18724,86,2913,5/31/2068,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,41434
18725,14,1117,6/1/2068,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
18726,87,2773,6/2/2068,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,38482
18727,68,703,6/3/2068,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
18728,89,2641,6/4/2068,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
18729,95,128,6/5/2068,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,34556
18730,38,2702,6/6/2068,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336
18731,66,391,6/7/2068,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
18732,5,2110,6/8/2068,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
18733,86,3125,6/9/2068,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527
18734,29,83,6/10/2068,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33552
18735,45,3168,6/11/2068,1,Approved,Solex,Standard,medium,medium,441.49,84.99,42172
18736,47,174,6/12/2068,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
18737,0,215,6/13/2068,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,41434
18738,66,2737,6/14/2068,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38647
18739,47,2416,6/15/2068,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
18740,55,2076,6/16/2068,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33549
18741,60,1142,6/17/2068,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
18742,14,243,6/18/2068,0,Approved,Solex,Standard,high,large,1842.92,1105.75,40553
18743,59,2085,6/19/2068,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
18744,81,1274,6/20/2068,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
18745,0,314,6/21/2068,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36833
18746,55,2029,6/22/2068,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
18747,87,443,6/23/2068,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38859
18748,34,526,6/24/2068,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38750
18749,0,406,6/25/2068,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
18750,29,1578,6/26/2068,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539
18751,85,1913,6/27/2068,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145
18752,22,2200,6/28/2068,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455
18753,24,2305,6/29/2068,1,Cancelled,Solex,Road,medium,large,1777.8,820.78,40670
18754,68,2375,6/30/2068,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
18755,55,403,7/1/2068,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,35707
18756,2,1744,7/2/2068,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
18757,46,2027,7/3/2068,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
18758,35,2171,7/4/2068,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18759,9,1949,7/5/2068,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
18760,28,1740,7/6/2068,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696
18761,49,2351,7/7/2068,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41009
18762,0,2277,7/8/2068,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,42295
18763,21,1309,7/9/2068,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
18764,78,1991,7/10/2068,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533
18765,21,1384,7/11/2068,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
18766,57,3134,7/12/2068,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
18767,91,1456,7/13/2068,0,Approved,Solex,Standard,medium,medium,100.35,75.26,34556
18768,17,1367,7/14/2068,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
18769,30,1677,7/15/2068,1,Approved,Solex,Standard,high,medium,748.17,448.9,39031
18770,96,577,7/16/2068,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458
18771,81,1402,7/17/2068,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
18772,11,2836,7/18/2068,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
18773,58,836,7/19/2068,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42172
18774,81,527,7/20/2068,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42218
18775,3,2613,7/21/2068,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549
18776,43,2451,7/22/2068,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,37668
18777,81,1637,7/23/2068,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
18778,32,203,7/24/2068,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888
18779,0,3355,7/25/2068,0,Approved,Giant Bicycles,Standard,high,medium,310.57,556.0469512,38199.77655
18780,11,57,7/26/2068,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38693
18781,51,1567,7/27/2068,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
18782,50,1537,7/28/2068,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
18783,79,1500,7/29/2068,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
18784,86,2409,7/30/2068,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
18785,79,771,7/31/2068,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218
18786,69,3313,8/1/2068,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38193
18787,95,2576,8/2/2068,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
18788,73,1326,8/3/2068,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,35455
18789,83,3168,8/4/2068,0,Approved,Solex,Touring,medium,large,2083.94,675.03,40303
18790,26,1007,8/5/2068,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
18791,0,1213,8/6/2068,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
18792,32,665,8/7/2068,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
18793,76,1014,8/8/2068,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,35455
18794,99,724,8/9/2068,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
18795,95,2234,8/10/2068,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
18796,96,2640,8/11/2068,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
18797,16,3496,8/12/2068,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40303
18798,28,3082,8/13/2068,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052
18799,51,1156,8/14/2068,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
18800,64,2866,8/15/2068,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
18801,0,2349,8/16/2068,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
18802,20,2932,8/17/2068,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
18803,46,640,8/18/2068,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,34071
18804,54,2257,8/19/2068,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
18805,52,1285,8/20/2068,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,40779
18806,64,2617,8/21/2068,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
18807,58,2419,8/22/2068,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
18808,88,3166,8/23/2068,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
18809,56,2658,8/24/2068,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,36146
18810,63,2180,8/25/2068,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37698
18811,90,2616,8/26/2068,0,Approved,Solex,Standard,low,medium,945.04,507.58,40336
18812,41,2344,8/27/2068,1,Approved,Solex,Road,medium,medium,416.98,312.74,38991
18813,51,1541,8/28/2068,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295
18814,0,894,8/29/2068,0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784
18815,62,3008,8/30/2068,0,Approved,Solex,Standard,high,medium,1024.66,614.8,40303
18816,16,2227,8/31/2068,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165
18817,38,1593,9/1/2068,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
18818,6,2783,9/2/2068,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549
18819,33,1008,9/3/2068,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
18820,0,1503,9/4/2068,0,Approved,Giant Bicycles,Touring,medium,small,356.39,556.0469512,38199.77655
18821,89,2116,9/5/2068,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36367
18822,30,3464,9/6/2068,0,Approved,Solex,Standard,high,medium,748.17,448.9,37337
18823,54,945,9/7/2068,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,39031
18824,58,1081,9/8/2068,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
18825,5,2483,9/9/2068,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
18826,41,705,9/10/2068,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
18827,16,1450,9/11/2068,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
18828,96,723,9/12/2068,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,33364
18829,20,753,9/13/2068,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34244
18830,0,215,9/14/2068,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
18831,69,2504,9/15/2068,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
18832,28,63,9/16/2068,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696
18833,9,2130,9/17/2068,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,34527
18834,1,1015,9/18/2068,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18835,23,1814,9/19/2068,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18836,67,1341,9/20/2068,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
18837,12,1330,9/21/2068,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
18838,14,1252,9/22/2068,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,38002
18839,26,991,9/23/2068,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552
18840,34,1972,9/24/2068,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40336
18841,69,1519,9/25/2068,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339
18842,19,1088,9/26/2068,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298
18843,56,775,9/27/2068,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
18844,87,1275,9/28/2068,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,39880
18845,11,142,9/29/2068,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
18846,28,3355,9/30/2068,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
18847,57,50,10/1/2068,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34170
18848,7,2165,10/2/2068,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
18849,48,3417,10/3/2068,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
18850,43,3044,10/4/2068,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,38991
18851,21,1308,10/5/2068,1,Approved,Solex,Standard,medium,large,1071.23,380.74,39031
18852,34,1539,10/6/2068,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36361
18853,60,1876,10/7/2068,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848
18854,1,1285,10/8/2068,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40784
18855,27,280,10/9/2068,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888
18856,71,2594,10/10/2068,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
18857,1,2263,10/11/2068,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40784
18858,14,1263,10/12/2068,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
18859,55,817,10/13/2068,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42295
18860,15,2104,10/14/2068,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
18861,11,1503,10/15/2068,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35160
18862,87,2770,10/16/2068,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
18863,18,1747,10/17/2068,0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
18864,99,2248,10/18/2068,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
18865,0,396,10/19/2068,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458
18866,71,3427,10/20/2068,0,Approved,Solex,Standard,high,large,1842.92,1105.75,42710
18867,0,3112,10/21/2068,1,Approved,Solex,Standard,medium,medium,441.49,84.99,37220
18868,36,828,10/22/2068,1,Approved,Solex,Standard,low,medium,945.04,507.58,40618
18869,40,1970,10/23/2068,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
18870,58,2808,10/24/2068,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40779
18871,12,2708,10/25/2068,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345
18872,74,1161,10/26/2068,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
18873,96,2459,10/27/2068,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
18874,37,626,10/28/2068,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
18875,35,1883,10/29/2068,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
18876,46,1236,10/30/2068,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,39526
18877,42,1969,10/31/2068,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,38991
18878,26,1754,11/1/2068,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37337
18879,4,11,11/2/2068,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
18880,3,569,11/3/2068,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34996
18881,4,1653,11/4/2068,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,41701
18882,74,1054,11/5/2068,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41922
18883,10,1597,11/6/2068,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
18884,0,833,11/7/2068,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
18885,37,1806,11/8/2068,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
18886,92,1090,11/9/2068,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
18887,93,2621,11/10/2068,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
18888,17,2986,11/11/2068,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
18889,74,3298,11/12/2068,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41922
18890,36,2378,11/13/2068,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052
18891,60,630,11/14/2068,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42145
18892,85,1019,11/15/2068,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38482
18893,59,2267,11/16/2068,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
18894,38,3153,11/17/2068,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
18895,2,197,11/18/2068,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
18896,99,1867,11/19/2068,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
18897,94,166,11/20/2068,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
18898,21,2022,11/21/2068,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
18899,84,1319,11/22/2068,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,42218
18900,19,1593,11/23/2068,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
18901,86,2407,11/24/2068,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,39526
18902,67,866,11/25/2068,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
18903,29,1683,11/26/2068,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,39031
18904,95,752,11/27/2068,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
18905,98,2494,11/28/2068,1,Cancelled,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
18906,63,355,11/29/2068,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
18907,61,757,11/30/2068,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
18908,23,2663,12/1/2068,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18909,12,893,12/2/2068,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
18910,0,2285,12/3/2068,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
18911,57,2695,12/4/2068,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34170
18912,84,2156,12/5/2068,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
18913,4,2065,12/6/2068,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37659
18914,52,1820,12/7/2068,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
18915,81,126,12/8/2068,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42218
18916,35,3245,12/9/2068,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18917,92,710,12/10/2068,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34170
18918,1,1536,12/11/2068,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18919,73,2379,12/12/2068,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38859
18920,37,2686,12/13/2068,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
18921,78,2390,12/14/2068,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
18922,0,2853,12/15/2068,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,34996
18923,62,2950,12/16/2068,0,Approved,Solex,Standard,medium,medium,478.16,298.72,40487
18924,93,3328,12/17/2068,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
18925,28,880,12/18/2068,1,Approved,Solex,Road,medium,small,1703.52,1516.13,39298
18926,23,3183,12/19/2068,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18927,21,905,12/20/2068,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
18928,1,3185,12/21/2068,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18929,17,2284,12/22/2068,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
18930,99,86,12/23/2068,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41009
18931,17,625,12/24/2068,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36833
18932,35,3447,12/25/2068,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18933,43,3007,12/26/2068,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
18934,81,1390,12/27/2068,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,41848
18935,8,2400,12/28/2068,1,Approved,Solex,Road,medium,small,1703.52,1516.13,42560
18936,15,2283,12/29/2068,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
18937,7,3371,12/30/2068,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
18938,53,995,12/31/2068,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38859
18939,51,2769,1/1/2069,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295
18940,50,476,1/2/2069,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
18941,14,1013,1/3/2069,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
18942,17,390,1/4/2069,1,Cancelled,Solex,Standard,high,medium,1024.66,614.8,35378
18943,52,799,1/5/2069,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823
18944,3,347,1/6/2069,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009
18945,94,1090,1/7/2069,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
18946,53,10,1/8/2069,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,42172
18947,65,1020,1/9/2069,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
18948,3,3273,1/10/2069,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779
18949,7,2695,1/11/2069,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,42560
18950,47,2231,1/12/2069,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
18951,11,1784,1/13/2069,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,34586
18952,56,2443,1/14/2069,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18953,52,124,1/15/2069,1,Approved,Solex,Road,medium,large,1777.8,820.78,36334
18954,28,2183,1/16/2069,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052
18955,45,2781,1/17/2069,1,Approved,Solex,Standard,medium,medium,441.49,84.99,41009
18956,5,2343,1/18/2069,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
18957,62,127,1/19/2069,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
18958,78,840,1/20/2069,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873
18959,14,860,1/21/2069,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
18960,80,1402,1/22/2069,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
18961,23,609,1/23/2069,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18962,38,2132,1/24/2069,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36334
18963,12,1792,1/25/2069,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
18964,28,2793,1/26/2069,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33888
18965,19,503,1/27/2069,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,40670
18966,55,1683,1/28/2069,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143
18967,23,110,1/29/2069,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18968,71,1206,1/30/2069,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
18969,69,2903,1/31/2069,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,36668
18970,11,1,2/1/2069,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378
18971,49,3238,2/2/2069,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
18972,23,2440,2/3/2069,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
